 2017-04-18 10:19:02,710 [P8064/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.5.12 application starting on WENTOX
 2017-04-18 14:37:23,954 [P33700/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 463ms)
 2017-04-18 14:37:24,295 [P33700/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2017-04-18 14:37:24,297 [P33700/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 2ms)
 2017-04-18 14:37:24,297 [P33700/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2017-04-18 14:37:24,300 [P33700/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 3ms)
 2017-04-18 14:37:24,340 [P33700/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2017-04-18 14:37:24,342 [P33700/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 2ms)
 2017-04-18 14:37:24,343 [P33700/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2017-04-18 14:37:24,371 [P33700/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 28ms)
 2017-04-18 14:37:24,702 [P33700/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2017-04-18 14:37:24,705 [P33700/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 2ms)
 2017-04-18 14:37:24,706 [P33700/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2017-04-18 14:37:24,707 [P33700/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 1ms)
 2017-04-18 14:37:28,265 [P33700/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-04-18 14:37:29,075 [P33700/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2017-04-18 14:37:29,509 [P33700/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2017-04-18 14:37:30,148 [P33700/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2017-04-18 14:37:30,192 [P33700/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 7103ms)
 2017-04-18 14:37:34,112 [P33700/D2/T6] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:1883/umbraco (UmbracoModule request)
 2017-04-18 14:37:35,135 [P33700/D2/T6] INFO  umbraco.content - Load Xml from file...
 2017-04-18 14:37:35,155 [P33700/D2/T6] INFO  umbraco.content - Loaded Xml from file.
 2017-04-18 14:37:36,483 [P33700/D2/T6] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
 2017-04-18 14:37:36,485 [P33700/D2/T6] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 0 (took 1ms)
 2017-04-18 14:37:41,951 [P33700/D2/T6] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2017-04-18 14:38:35,326 [P33700/D2/T16] INFO  umbraco.BusinessLogic.Log - Log scrubbed.  Removed all items older than 2017-04-17 14:38:35
 2017-04-18 14:38:35,458 [P33700/D2/T12] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
 2017-04-18 14:38:35,458 [P33700/D2/T12] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 0 (took 2ms)
 2017-04-18 14:40:04,889 [P33700/D2/T16] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2017-04-18 14:40:15,602 [P33700/D2/T16] INFO  Umbraco.Core.Security.BackOfficeSignInManager - Event Id: 0, state: Login attempt succeeded for username dovydastt@gmail.com from IP address ::1
 2017-04-18 14:40:15,602 [P33700/D2/T16] INFO  Umbraco.Core.Security.BackOfficeSignInManager - Event Id: 0, state: User: dovydastt@gmail.com logged in from IP address ::1
 2017-04-18 14:40:15,870 [P33700/D2/T16] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2017-04-18 14:40:15,870 [P33700/D2/T16] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 2ms)
 2017-04-18 14:40:16,147 [P33700/D2/T16] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplication
 2017-04-18 14:40:16,151 [P33700/D2/T16] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplication, found 0 (took 3ms)
 2017-04-18 14:40:16,395 [P33700/D2/T6] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2017-04-18 14:40:16,396 [P33700/D2/T6] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 1ms)
 2017-04-18 14:40:16,403 [P33700/D2/T6] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.ITree
 2017-04-18 14:40:16,406 [P33700/D2/T6] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.ITree, found 0 (took 3ms)
 2017-04-18 14:40:16,516 [P33700/D2/T16] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.ITree
 2017-04-18 14:40:16,521 [P33700/D2/T16] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.ITree, found 0 (took 5ms)
 2017-04-18 14:48:11,071 [P33700/D2/T19] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.ICacheRefresher
 2017-04-18 14:48:11,098 [P33700/D2/T19] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.ICacheRefresher, found 0 (took 27ms)
 2017-04-18 14:50:21,026 [P11324/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.5.12 application starting on WENTOX
 2017-04-18 14:50:21,073 [P11324/D2/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2017-04-18 14:50:21,121 [P11324/D2/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 57ms)
 2017-04-18 14:50:21,239 [P11324/D2/T1] INFO  Umbraco.Core.MainDom - Acquiring MainDom...
 2017-04-18 14:50:21,242 [P11324/D2/T1] INFO  Umbraco.Core.MainDom - Acquired MainDom.
 2017-04-18 14:50:21,254 [P11324/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2017-04-18 14:50:21,474 [P11324/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 220ms)
 2017-04-18 14:50:21,674 [P11324/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2017-04-18 14:50:21,676 [P11324/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 2ms)
 2017-04-18 14:50:21,677 [P11324/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2017-04-18 14:50:21,679 [P11324/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 2ms)
 2017-04-18 14:50:21,705 [P11324/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2017-04-18 14:50:21,708 [P11324/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 1ms)
 2017-04-18 14:50:21,709 [P11324/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2017-04-18 14:50:21,733 [P11324/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 23ms)
 2017-04-18 14:50:22,005 [P11324/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2017-04-18 14:50:22,006 [P11324/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 1ms)
 2017-04-18 14:50:22,007 [P11324/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2017-04-18 14:50:22,008 [P11324/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 0ms)
 2017-04-18 14:50:24,692 [P11324/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-04-18 14:50:25,345 [P11324/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2017-04-18 14:50:25,681 [P11324/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2017-04-18 14:50:26,214 [P11324/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2017-04-18 14:50:26,246 [P11324/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 5356ms)
 2017-04-18 14:50:29,586 [P11324/D2/T6] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:1883/umbraco (UmbracoModule request)
 2017-04-18 14:50:30,508 [P11324/D2/T6] INFO  umbraco.content - Load Xml from file...
 2017-04-18 14:50:30,536 [P11324/D2/T6] INFO  umbraco.content - Loaded Xml from file.
 2017-04-18 14:50:31,997 [P11324/D2/T6] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
 2017-04-18 14:50:32,000 [P11324/D2/T6] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 0 (took 2ms)
 2017-04-18 14:51:06,726 [P11324/D2/T18] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2017-04-18 14:51:30,793 [P11324/D2/T15] INFO  umbraco.BusinessLogic.Log - Log scrubbed.  Removed all items older than 2017-04-17 14:51:30
 2017-04-18 14:51:31,018 [P11324/D2/T15] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
 2017-04-18 14:51:31,022 [P11324/D2/T15] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 0 (took 3ms)
